# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
1.8039e-01,1.6725e-01,1.5642e-01,1.4761e-01,1.3966e-01,1.3316e-01,1.2763e-01,1.2276e-01,1.1840e-01,1.1416e-01,1.1078e-01,1.0731e-01,1.0392e-01,1.0104e-01,9.8909e-02,9.6260e-02,9.3772e-02,9.1994e-02,9.0148e-02,8.7918e-02,8.0354e-02,7.4285e-02,6.9523e-02,6.4862e-02,6.2343e-02,5.8654e-02,5.6449e-02,5.4559e-02,5.2788e-02,5.0751e-02,4.8804e-02,4.7925e-02,4.6763e-02,4.5396e-02,4.3510e-02
1.8005e-01,1.6694e-01,1.5613e-01,1.4733e-01,1.3940e-01,1.3291e-01,1.2739e-01,1.2253e-01,1.1817e-01,1.1394e-01,1.1057e-01,1.0711e-01,1.0373e-01,1.0086e-01,9.8719e-02,9.6082e-02,9.3606e-02,9.1816e-02,8.9995e-02,8.7757e-02,8.0182e-02,7.4168e-02,6.9404e-02,6.4738e-02,6.2237e-02,5.8550e-02,5.6346e-02,5.4463e-02,5.2682e-02,5.0640e-02,4.8705e-02,4.7821e-02,4.6670e-02,4.5323e-02,4.3423e-02
1.7972e-01,1.6663e-01,1.5584e-01,1.4705e-01,1.3914e-01,1.3266e-01,1.2715e-01,1.2230e-01,1.1795e-01,1.1373e-01,1.1036e-01,1.0691e-01,1.0353e-01,1.0069e-01,9.8531e-02,9.5905e-02,9.3440e-02,9.1638e-02,8.9842e-02,8.7597e-02,8.0012e-02,7.4053e-02,6.9286e-02,6.4616e-02,6.2131e-02,5.8447e-02,5.6244e-02,5.4367e-02,5.2578e-02,5.0530e-02,4.8608e-02,4.7717e-02,4.6578e-02,4.5251e-02,4.3338e-02
1.7939e-01,1.6632e-01,1.5555e-01,1.4677e-01,1.3888e-01,1.3241e-01,1.2692e-01,1.2207e-01,1.1772e-01,1.1351e-01,1.1015e-01,1.0671e-01,1.0334e-01,1.0051e-01,9.8344e-02,9.5730e-02,9.3277e-02,9.1462e-02,8.9690e-02,8.7439e-02,7.9842e-02,7.3938e-02,6.9170e-02,6.4496e-02,6.2027e-02,5.8345e-02,5.6143e-02,5.4272e-02,5.2474e-02,5.0421e-02,4.8511e-02,4.7612e-02,4.6487e-02,4.5178e-02,4.3255e-02
1.7906e-01,1.6602e-01,1.5526e-01,1.4650e-01,1.3862e-01,1.3217e-01,1.2668e-01,1.2185e-01,1.1750e-01,1.1330e-01,1.0994e-01,1.0651e-01,1.0315e-01,1.0033e-01,9.8158e-02,9.5556e-02,9.3115e-02,9.1288e-02,8.9538e-02,8.7282e-02,7.9673e-02,7.3824e-02,6.9053e-02,6.4377e-02,6.1923e-02,5.8243e-02,5.6042e-02,5.4177e-02,5.2371e-02,5.0313e-02,4.8415e-02,4.7508e-02,4.6395e-02,4.5105e-02,4.3173e-02
1.7873e-01,1.6571e-01,1.5498e-01,1.4623e-01,1.3837e-01,1.3192e-01,1.2645e-01,1.2162e-01,1.1728e-01,1.1309e-01,1.0974e-01,1.0631e-01,1.0296e-01,1.0016e-01,9.7974e-02,9.5384e-02,9.2954e-02,9.1114e-02,8.9387e-02,8.7126e-02,7.9506e-02,7.3711e-02,6.8938e-02,6.4260e-02,6.1819e-02,5.8142e-02,5.5943e-02,5.4083e-02,5.2269e-02,5.0207e-02,4.8320e-02,4.7404e-02,4.6304e-02,4.5032e-02,4.3092e-02
1.7841e-01,1.6541e-01,1.5469e-01,1.4596e-01,1.3811e-01,1.3168e-01,1.2623e-01,1.2140e-01,1.1706e-01,1.1288e-01,1.0953e-01,1.0611e-01,1.0278e-01,9.9987e-02,9.7791e-02,9.5213e-02,9.2795e-02,9.0942e-02,8.9237e-02,8.6972e-02,7.9340e-02,7.3598e-02,6.8824e-02,6.4144e-02,6.1716e-02,5.8042e-02,5.5844e-02,5.3990e-02,5.2167e-02,5.0101e-02,4.8225e-02,4.7301e-02,4.6214e-02,4.4959e-02,4.3012e-02
1.7808e-01,1.6511e-01,1.5441e-01,1.4569e-01,1.3786e-01,1.3144e-01,1.2600e-01,1.2118e-01,1.1684e-01,1.1267e-01,1.0933e-01,1.0592e-01,1.0259e-01,9.9816e-02,9.7609e-02,9.5043e-02,9.2638e-02,9.0771e-02,8.9087e-02,8.6820e-02,7.9174e-02,7.3486e-02,6.8710e-02,6.4031e-02,6.1614e-02,5.7943e-02,5.5745e-02,5.3898e-02,5.2066e-02,4.9996e-02,4.8132e-02,4.7197e-02,4.6124e-02,4.4886e-02,4.2935e-02
1.7776e-01,1.6482e-01,1.5413e-01,1.4542e-01,1.3762e-01,1.3120e-01,1.2578e-01,1.2096e-01,1.1662e-01,1.1246e-01,1.0913e-01,1.0572e-01,1.0241e-01,9.9646e-02,9.7429e-02,9.4874e-02,9.2481e-02,9.0602e-02,8.8937e-02,8.6668e-02,7.9011e-02,7.3374e-02,6.8597e-02,6.3919e-02,6.1512e-02,5.7844e-02,5.5648e-02,5.3806e-02,5.1966e-02,4.9892e-02,4.8039e-02,4.7093e-02,4.6034e-02,4.4812e-02,4.2858e-02
1.7745e-01,1.6452e-01,1.5386e-01,1.4516e-01,1.3737e-01,1.3097e-01,1.2555e-01,1.2074e-01,1.1640e-01,1.1226e-01,1.0893e-01,1.0553e-01,1.0223e-01,9.9478e-02,9.7250e-02,9.4707e-02,9.2327e-02,9.0433e-02,8.8788e-02,8.6518e-02,7.8848e-02,7.3263e-02,6.8485e-02,6.3808e-02,6.1410e-02,5.7745e-02,5.5551e-02,5.3715e-02,5.1867e-02,4.9789e-02,4.7947e-02,4.6990e-02,4.5945e-02,4.4739e-02,4.2783e-02
1.7713e-01,1.6423e-01,1.5358e-01,1.4489e-01,1.3713e-01,1.3073e-01,1.2533e-01,1.2052e-01,1.1619e-01,1.1206e-01,1.0873e-01,1.0534e-01,1.0205e-01,9.9311e-02,9.7072e-02,9.4541e-02,9.2173e-02,9.0266e-02,8.8640e-02,8.6370e-02,7.8687e-02,7.3152e-02,6.8374e-02,6.3700e-02,6.1309e-02,5.7647e-02,5.5456e-02,5.3625e-02,5.1768e-02,4.9686e-02,4.7855e-02,4.6887e-02,4.5855e-02,4.4666e-02,4.2709e-02
1.7682e-01,1.6394e-01,1.5331e-01,1.4463e-01,1.3689e-01,1.3050e-01,1.2511e-01,1.2031e-01,1.1598e-01,1.1185e-01,1.0853e-01,1.0515e-01,1.0187e-01,9.9145e-02,9.6896e-02,9.4376e-02,9.2021e-02,9.0100e-02,8.8492e-02,8.6222e-02,7.8527e-02,7.3042e-02,6.8264e-02,6.3593e-02,6.1209e-02,5.7550e-02,5.5360e-02,5.3535e-02,5.1670e-02,4.9585e-02,4.7765e-02,4.6784e-02,4.5767e-02,4.4592e-02,4.2636e-02
1.7651e-01,1.6365e-01,1.5304e-01,1.4437e-01,1.3665e-01,1.3027e-01,1.2490e-01,1.2009e-01,1.1576e-01,1.1165e-01,1.0834e-01,1.0496e-01,1.0170e-01,9.8980e-02,9.6720e-02,9.4213e-02,9.1870e-02,8.9935e-02,8.8345e-02,8.6076e-02,7.8369e-02,7.2932e-02,6.8154e-02,6.3487e-02,6.1109e-02,5.7453e-02,5.5266e-02,5.3446e-02,5.1573e-02,4.9485e-02,4.7675e-02,4.6681e-02,4.5678e-02,4.4518e-02,4.2564e-02
1.7620e-01,1.6337e-01,1.5277e-01,1.4412e-01,1.3641e-01,1.3004e-01,1.2468e-01,1.1988e-01,1.1555e-01,1.1146e-01,1.0814e-01,1.0477e-01,1.0152e-01,9.8817e-02,9.6546e-02,9.4050e-02,9.1720e-02,8.9771e-02,8.8198e-02,8.5931e-02,7.8212e-02,7.2822e-02,6.8044e-02,6.3384e-02,6.1010e-02,5.7356e-02,5.5172e-02,5.3357e-02,5.1476e-02,4.9385e-02,4.7585e-02,4.6579e-02,4.5590e-02,4.4445e-02,4.2494e-02
1.7590e-01,1.6308e-01,1.5250e-01,1.4386e-01,1.3617e-01,1.2981e-01,1.2447e-01,1.1967e-01,1.1535e-01,1.1126e-01,1.0795e-01,1.0458e-01,1.0135e-01,9.8655e-02,9.6373e-02,9.3889e-02,9.1571e-02,8.9609e-02,8.8052e-02,8.5787e-02,7.8056e-02,7.2713e-02,6.7936e-02,6.3281e-02,6.0911e-02,5.7260e-02,5.5079e-02,5.3270e-02,5.1381e-02,4.9286e-02,4.7497e-02,4.6477e-02,4.5502e-02,4.4371e-02,4.2425e-02
1.7559e-01,1.6280e-01,1.5224e-01,1.4361e-01,1.3594e-01,1.2959e-01,1.2425e-01,1.1946e-01,1.1514e-01,1.1106e-01,1.0776e-01,1.0440e-01,1.0118e-01,9.8494e-02,9.6202e-02,9.3728e-02,9.1424e-02,8.9447e-02,8.7906e-02,8.5644e-02,7.7902e-02,7.2604e-02,6.7828e-02,6.3181e-02,6.0812e-02,5.7164e-02,5.4986e-02,5.3182e-02,5.1286e-02,4.9188e-02,4.7409e-02,4.6376e-02,4.5414e-02,4.4297e-02,4.2357e-02
1.7529e-01,1.6252e-01,1.5198e-01,1.4336e-01,1.3571e-01,1.2936e-01,1.2404e-01,1.1925e-01,1.1493e-01,1.1087e-01,1.0756e-01,1.0421e-01,1.0101e-01,9.8335e-02,9.6031e-02,9.3569e-02,9.1278e-02,8.9287e-02,8.7761e-02,8.5503e-02,7.7750e-02,7.2495e-02,6.7721e-02,6.3082e-02,6.0714e-02,5.7068e-02,5.4895e-02,5.3096e-02,5.1191e-02,4.9091e-02,4.7322e-02,4.6274e-02,4.5327e-02,4.4224e-02,4.2290e-02
1.7499e-01,1.6224e-01,1.5172e-01,1.4311e-01,1.3548e-01,1.2914e-01,1.2383e-01,1.1904e-01,1.1473e-01,1.1068e-01,1.0737e-01,1.0403e-01,1.0084e-01,9.8176e-02,9.5862e-02,9.3411e-02,9.1132e-02,8.9127e-02,8.7616e-02,8.5362e-02,7.7599e-02,7.2387e-02,6.7614e-02,6.2984e-02,6.0617e-02,5.6973e-02,5.4804e-02,5.3010e-02,5.1098e-02,4.8995e-02,4.7236e-02,4.6174e-02,4.5240e-02,4.4150e-02,4.2224e-02
1.7470e-01,1.6196e-01,1.5146e-01,1.4286e-01,1.3525e-01,1.2892e-01,1.2363e-01,1.1884e-01,1.1453e-01,1.1049e-01,1.0719e-01,1.0385e-01,1.0067e-01,9.8019e-02,9.5693e-02,9.3254e-02,9.0988e-02,8.8969e-02,8.7472e-02,8.5223e-02,7.7450e-02,7.2278e-02,6.7508e-02,6.2888e-02,6.0519e-02,5.6877e-02,5.4713e-02,5.2925e-02,5.1005e-02,4.8899e-02,4.7150e-02,4.6073e-02,4.5153e-02,4.4076e-02,4.2159e-02
1.7440e-01,1.6169e-01,1.5120e-01,1.4261e-01,1.3502e-01,1.2871e-01,1.2342e-01,1.1864e-01,1.1433e-01,1.1030e-01,1.0700e-01,1.0367e-01,1.0051e-01,9.7863e-02,9.5526e-02,9.3098e-02,9.0845e-02,8.8812e-02,8.7328e-02,8.5085e-02,7.7303e-02,7.2170e-02,6.7402e-02,6.2793e-02,6.0423e-02,5.6782e-02,5.4623e-02,5.2840e-02,5.0912e-02,4.8804e-02,4.7065e-02,4.5974e-02,4.5066e-02,4.4002e-02,4.2096e-02
1.7411e-01,1.6142e-01,1.5094e-01,1.4236e-01,1.3480e-01,1.2849e-01,1.2322e-01,1.1843e-01,1.1413e-01,1.1011e-01,1.0681e-01,1.0349e-01,1.0034e-01,9.7708e-02,9.5360e-02,9.2943e-02,9.0702e-02,8.8655e-02,8.7185e-02,8.4947e-02,7.7157e-02,7.2062e-02,6.7297e-02,6.2700e-02,6.0326e-02,5.6687e-02,5.4534e-02,5.2756e-02,5.0821e-02,4.8710e-02,4.6981e-02,4.5874e-02,4.4980e-02,4.3928e-02,4.2033e-02
1.7382e-01,1.6115e-01,1.5069e-01,1.4212e-01,1.3458e-01,1.2827e-01,1.2301e-01,1.1823e-01,1.1393e-01,1.0992e-01,1.0663e-01,1.0331e-01,1.0018e-01,9.7554e-02,9.5195e-02,9.2789e-02,9.0561e-02,8.8500e-02,8.7043e-02,8.4811e-02,7.7013e-02,7.1954e-02,6.7193e-02,6.2608e-02,6.0230e-02,5.6592e-02,5.4446e-02,5.2672e-02,5.0730e-02,4.8617e-02,4.6897e-02,4.5775e-02,4.4894e-02,4.3854e-02,4.1971e-02
1.7353e-01,1.6088e-01,1.5044e-01,1.4188e-01,1.3436e-01,1.2806e-01,1.2281e-01,1.1803e-01,1.1373e-01,1.0974e-01,1.0644e-01,1.0313e-01,1.0002e-01,9.7401e-02,9.5031e-02,9.2636e-02,9.0420e-02,8.8345e-02,8.6901e-02,8.4676e-02,7.6871e-02,7.1846e-02,6.7089e-02,6.2517e-02,6.0135e-02,5.6497e-02,5.4358e-02,5.2590e-02,5.0640e-02,4.8524e-02,4.6815e-02,4.5677e-02,4.4808e-02,4.3780e-02,4.1910e-02
1.7324e-01,1.6061e-01,1.5019e-01,1.4164e-01,1.3414e-01,1.2785e-01,1.2261e-01,1.1784e-01,1.1354e-01,1.0955e-01,1.0626e-01,1.0295e-01,9.9857e-02,9.7249e-02,9.4868e-02,9.2484e-02,9.0280e-02,8.8192e-02,8.6760e-02,8.4541e-02,7.6731e-02,7.1738e-02,6.6985e-02,6.2428e-02,6.0040e-02,5.6402e-02,5.4271e-02,5.2507e-02,5.0550e-02,4.8432e-02,4.6732e-02,4.5580e-02,4.4722e-02,4.3707e-02,4.1851e-02
1.7296e-01,1.6034e-01,1.4994e-01,1.4140e-01,1.3392e-01,1.2764e-01,1.2241e-01,1.1764e-01,1.1334e-01,1.0937e-01,1.0607e-01,1.0278e-01,9.9698e-02,9.7098e-02,9.4706e-02,9.2332e-02,9.0141e-02,8.8040e-02,8.6619e-02,8.4408e-02,7.6592e-02,7.1630e-02,6.6882e-02,6.2340e-02,5.9945e-02,5.6307e-02,5.4184e-02,5.2426e-02,5.0461e-02,4.8341e-02,4.6651e-02,4.5483e-02,4.4637e-02,4.3633e-02,4.1792e-02
1.7267e-01,1.6008e-01,1.4969e-01,1.4116e-01,1.3370e-01,1.2743e-01,1.2222e-01,1.1744e-01,1.1315e-01,1.0919e-01,1.0589e-01,1.0260e-01,9.9540e-02,9.6948e-02,9.4545e-02,9.2182e-02,9.0002e-02,8.7888e-02,8.6479e-02,8.4276e-02,7.6456e-02,7.1523e-02,6.6779e-02,6.2253e-02,5.9851e-02,5.6212e-02,5.4098e-02,5.2345e-02,5.0373e-02,4.8250e-02,4.6570e-02,4.5386e-02,4.4551e-02,4.3559e-02,4.1733e-02
1.7239e-01,1.5981e-01,1.4944e-01,1.4093e-01,1.3349e-01,1.2722e-01,1.2202e-01,1.1725e-01,1.1296e-01,1.0901e-01,1.0571e-01,1.0243e-01,9.9384e-02,9.6799e-02,9.4385e-02,9.2033e-02,8.9865e-02,8.7738e-02,8.6340e-02,8.4144e-02,7.6321e-02,7.1415e-02,6.6677e-02,6.2167e-02,5.9757e-02,5.6118e-02,5.4013e-02,5.2264e-02,5.0286e-02,4.8160e-02,4.6490e-02,4.5291e-02,4.4466e-02,4.3485e-02,4.1676e-02
1.7211e-01,1.5955e-01,1.4920e-01,1.4069e-01,1.3328e-01,1.2702e-01,1.2182e-01,1.1706e-01,1.1277e-01,1.0883e-01,1.0553e-01,1.0226e-01,9.9228e-02,9.6650e-02,9.4227e-02,9.1884e-02,8.9728e-02,8.7588e-02,8.6201e-02,8.4014e-02,7.6188e-02,7.1307e-02,6.6575e-02,6.2083e-02,5.9663e-02,5.6024e-02,5.3928e-02,5.2184e-02,5.0199e-02,4.8070e-02,4.6410e-02,4.5196e-02,4.4381e-02,4.3411e-02,4.1620e-02
1.7183e-01,1.5929e-01,1.4896e-01,1.4046e-01,1.3307e-01,1.2681e-01,1.2163e-01,1.1686e-01,1.1258e-01,1.0865e-01,1.0535e-01,1.0209e-01,9.9074e-02,9.6503e-02,9.4069e-02,9.1736e-02,8.9591e-02,8.7439e-02,8.6062e-02,8.3884e-02,7.6057e-02,7.1198e-02,6.6474e-02,6.1999e-02,5.9570e-02,5.5929e-02,5.3843e-02,5.2105e-02,5.0113e-02,4.7982e-02,4.6331e-02,4.5101e-02,4.4297e-02,4.3337e-02,4.1564e-02
1.7156e-01,1.5903e-01,1.4872e-01,1.4023e-01,1.3286e-01,1.2661e-01,1.2144e-01,1.1667e-01,1.1239e-01,1.0848e-01,1.0518e-01,1.0192e-01,9.8921e-02,9.6357e-02,9.3912e-02,9.1589e-02,8.9455e-02,8.7292e-02,8.5924e-02,8.3755e-02,7.5927e-02,7.1090e-02,6.6373e-02,6.1916e-02,5.9477e-02,5.5835e-02,5.3760e-02,5.2026e-02,5.0027e-02,4.7893e-02,4.6253e-02,4.5008e-02,4.4212e-02,4.3264e-02,4.1509e-02
1.7128e-01,1.5878e-01,1.4848e-01,1.4000e-01,1.3265e-01,1.2641e-01,1.2125e-01,1.1648e-01,1.1220e-01,1.0830e-01,1.0500e-01,1.0175e-01,9.8769e-02,9.6211e-02,9.3756e-02,9.1443e-02,8.9320e-02,8.7145e-02,8.5787e-02,8.3627e-02,7.5799e-02,7.0982e-02,6.6272e-02,6.1835e-02,5.9384e-02,5.5741e-02,5.3677e-02,5.1948e-02,4.9943e-02,4.7805e-02,4.6175e-02,4.4915e-02,4.4128e-02,4.3190e-02,4.1455e-02
1.7101e-01,1.5852e-01,1.4824e-01,1.3977e-01,1.3244e-01,1.2621e-01,1.2106e-01,1.1629e-01,1.1202e-01,1.0813e-01,1.0483e-01,1.0158e-01,9.8618e-02,9.6066e-02,9.3602e-02,9.1298e-02,8.9185e-02,8.6999e-02,8.5651e-02,8.3500e-02,7.5673e-02,7.0874e-02,6.6172e-02,6.1754e-02,5.9292e-02,5.5648e-02,5.3594e-02,5.1870e-02,4.9858e-02,4.7718e-02,4.6098e-02,4.4823e-02,4.4043e-02,4.3116e-02,4.1401e-02
1.7074e-01,1.5827e-01,1.4800e-01,1.3955e-01,1.3224e-01,1.2601e-01,1.2087e-01,1.1611e-01,1.1183e-01,1.0796e-01,1.0465e-01,1.0141e-01,9.8469e-02,9.5922e-02,9.3448e-02,9.1153e-02,8.9051e-02,8.6854e-02,8.5515e-02,8.3374e-02,7.5548e-02,7.0766e-02,6.6072e-02,6.1675e-02,5.9200e-02,5.5554e-02,5.3512e-02,5.1792e-02,4.9775e-02,4.7632e-02,4.6021e-02,4.4732e-02,4.3959e-02,4.3043e-02,4.1348e-02
1.7047e-01,1.5801e-01,1.4777e-01,1.3932e-01,1.3203e-01,1.2581e-01,1.2068e-01,1.1592e-01,1.1165e-01,1.0779e-01,1.0448e-01,1.0125e-01,9.8320e-02,9.5779e-02,9.3295e-02,9.1009e-02,8.8917e-02,8.6709e-02,8.5379e-02,8.3248e-02,7.5425e-02,7.0657e-02,6.5973e-02,6.1596e-02,5.9109e-02,5.5461e-02,5.3430e-02,5.1715e-02,4.9692e-02,4.7545e-02,4.5945e-02,4.4642e-02,4.3875e-02,4.2969e-02,4.1296e-02
1.7021e-01,1.5776e-01,1.4753e-01,1.3910e-01,1.3183e-01,1.2562e-01,1.2049e-01,1.1574e-01,1.1147e-01,1.0762e-01,1.0431e-01,1.0108e-01,9.8172e-02,9.5637e-02,9.3143e-02,9.0866e-02,8.8783e-02,8.6566e-02,8.5245e-02,8.3123e-02,7.5304e-02,7.0549e-02,6.5874e-02,6.1518e-02,5.9018e-02,5.5368e-02,5.3350e-02,5.1639e-02,4.9610e-02,4.7460e-02,4.5870e-02,4.4552e-02,4.3792e-02,4.2896e-02,4.1244e-02
1.6994e-01,1.5751e-01,1.4730e-01,1.3887e-01,1.3163e-01,1.2542e-01,1.2031e-01,1.1555e-01,1.1129e-01,1.0745e-01,1.0413e-01,1.0092e-01,9.8026e-02,9.5495e-02,9.2992e-02,9.0723e-02,8.8650e-02,8.6423e-02,8.5110e-02,8.3000e-02,7.5184e-02,7.0441e-02,6.5775e-02,6.1441e-02,5.8927e-02,5.5275e-02,5.3269e-02,5.1563e-02,4.9528e-02,4.7374e-02,4.5795e-02,4.4464e-02,4.3708e-02,4.2822e-02,4.1193e-02
1.6968e-01,1.5727e-01,1.4707e-01,1.3865e-01,1.3143e-01,1.2523e-01,1.2012e-01,1.1537e-01,1.1111e-01,1.0728e-01,1.0396e-01,1.0076e-01,9.7880e-02,9.5354e-02,9.2842e-02,9.0582e-02,8.8517e-02,8.6282e-02,8.4977e-02,8.2876e-02,7.5066e-02,7.0333e-02,6.5677e-02,6.1364e-02,5.8837e-02,5.5182e-02,5.3189e-02,5.1488e-02,4.9447e-02,4.7290e-02,4.5721e-02,4.4376e-02,4.3625e-02,4.2749e-02,4.1143e-02
1.6942e-01,1.5702e-01,1.4684e-01,1.3843e-01,1.3123e-01,1.2504e-01,1.1994e-01,1.1519e-01,1.1093e-01,1.0712e-01,1.0379e-01,1.0060e-01,9.7735e-02,9.5214e-02,9.2693e-02,9.0441e-02,8.8384e-02,8.6141e-02,8.4844e-02,8.2754e-02,7.4949e-02,7.0225e-02,6.5579e-02,6.1289e-02,5.8747e-02,5.5090e-02,5.3110e-02,5.1412e-02,4.9367e-02,4.7205e-02,4.5648e-02,4.4289e-02,4.3541e-02,4.2676e-02,4.1093e-02
1.6916e-01,1.5677e-01,1.4661e-01,1.3822e-01,1.3104e-01,1.2484e-01,1.1976e-01,1.1501e-01,1.1076e-01,1.0695e-01,1.0363e-01,1.0044e-01,9.7591e-02,9.5074e-02,9.2545e-02,9.0300e-02,8.8252e-02,8.6001e-02,8.4712e-02,8.2632e-02,7.4833e-02,7.0117e-02,6.5481e-02,6.1214e-02,5.8657e-02,5.4998e-02,5.3031e-02,5.1338e-02,4.9287e-02,4.7121e-02,4.5575e-02,4.4203e-02,4.3459e-02,4.2603e-02,4.1043e-02
1.6890e-01,1.5653e-01,1.4639e-01,1.3800e-01,1.3084e-01,1.2465e-01,1.1957e-01,1.1483e-01,1.1058e-01,1.0679e-01,1.0346e-01,1.0028e-01,9.7448e-02,9.4935e-02,9.2398e-02,9.0161e-02,8.8120e-02,8.5862e-02,8.4580e-02,8.2511e-02,7.4719e-02,7.0009e-02,6.5384e-02,6.1140e-02,5.8567e-02,5.4906e-02,5.2952e-02,5.1263e-02,4.9208e-02,4.7038e-02,4.5502e-02,4.4118e-02,4.3376e-02,4.2530e-02,4.0994e-02
1.6864e-01,1.5629e-01,1.4616e-01,1.3778e-01,1.3065e-01,1.2447e-01,1.1939e-01,1.1465e-01,1.1041e-01,1.0662e-01,1.0329e-01,1.0012e-01,9.7306e-02,9.4796e-02,9.2252e-02,9.0022e-02,8.7988e-02,8.5723e-02,8.4449e-02,8.2390e-02,7.4607e-02,6.9901e-02,6.5287e-02,6.1066e-02,5.8478e-02,5.4814e-02,5.2874e-02,5.1190e-02,4.9130e-02,4.6955e-02,4.5430e-02,4.4033e-02,4.3294e-02,4.2457e-02,4.0946e-02
1.6838e-01,1.5604e-01,1.4594e-01,1.3757e-01,1.3046e-01,1.2428e-01,1.1921e-01,1.1447e-01,1.1023e-01,1.0646e-01,1.0313e-01,9.9963e-02,9.7165e-02,9.4658e-02,9.2106e-02,8.9884e-02,8.7857e-02,8.5586e-02,8.4318e-02,8.2271e-02,7.4496e-02,6.9793e-02,6.5190e-02,6.0993e-02,5.8389e-02,5.4723e-02,5.2797e-02,5.1116e-02,4.9052e-02,4.6872e-02,4.5359e-02,4.3950e-02,4.3212e-02,4.2384e-02,4.0898e-02
1.6813e-01,1.5580e-01,1.4572e-01,1.3736e-01,1.3026e-01,1.2409e-01,1.1903e-01,1.1430e-01,1.1006e-01,1.0630e-01,1.0296e-01,9.9807e-02,9.7025e-02,9.4521e-02,9.1962e-02,8.9746e-02,8.7726e-02,8.5449e-02,8.4189e-02,8.2151e-02,7.4386e-02,6.9686e-02,6.5093e-02,6.0920e-02,5.8301e-02,5.4631e-02,5.2720e-02,5.1043e-02,4.8975e-02,4.6790e-02,4.5288e-02,4.3867e-02,4.3130e-02,4.2311e-02,4.0850e-02
1.6788e-01,1.5556e-01,1.4549e-01,1.3714e-01,1.3007e-01,1.2391e-01,1.1886e-01,1.1412e-01,1.0989e-01,1.0614e-01,1.0280e-01,9.9652e-02,9.6885e-02,9.4384e-02,9.1819e-02,8.9609e-02,8.7595e-02,8.5313e-02,8.4059e-02,8.2033e-02,7.4277e-02,6.9579e-02,6.4997e-02,6.0848e-02,5.8213e-02,5.4541e-02,5.2643e-02,5.0970e-02,4.8899e-02,4.6708e-02,4.5218e-02,4.3785e-02,4.3049e-02,4.2239e-02,4.0802e-02
1.6763e-01,1.5533e-01,1.4527e-01,1.3693e-01,1.2988e-01,1.2372e-01,1.1868e-01,1.1395e-01,1.0972e-01,1.0598e-01,1.0263e-01,9.9498e-02,9.6746e-02,9.4247e-02,9.1676e-02,8.9473e-02,8.7465e-02,8.5177e-02,8.3931e-02,8.1915e-02,7.4170e-02,6.9471e-02,6.4901e-02,6.0776e-02,5.8125e-02,5.4450e-02,5.2567e-02,5.0898e-02,4.8823e-02,4.6626e-02,4.5148e-02,4.3704e-02,4.2968e-02,4.2166e-02,4.0755e-02
1.6738e-01,1.5509e-01,1.4505e-01,1.3673e-01,1.2970e-01,1.2354e-01,1.1850e-01,1.1378e-01,1.0955e-01,1.0582e-01,1.0247e-01,9.9345e-02,9.6608e-02,9.4112e-02,9.1534e-02,8.9338e-02,8.7335e-02,8.5043e-02,8.3803e-02,8.1797e-02,7.4064e-02,6.9364e-02,6.4806e-02,6.0705e-02,5.8037e-02,5.4360e-02,5.2491e-02,5.0826e-02,4.8747e-02,4.6544e-02,4.5079e-02,4.3624e-02,4.2887e-02,4.2094e-02,4.0708e-02
1.6713e-01,1.5485e-01,1.4484e-01,1.3652e-01,1.2951e-01,1.2336e-01,1.1832e-01,1.1361e-01,1.0938e-01,1.0567e-01,1.0231e-01,9.9194e-02,9.6470e-02,9.3976e-02,9.1393e-02,8.9203e-02,8.7205e-02,8.4909e-02,8.3676e-02,8.1681e-02,7.3959e-02,6.9257e-02,6.4711e-02,6.0634e-02,5.7950e-02,5.4270e-02,5.2416e-02,5.0754e-02,4.8673e-02,4.6463e-02,4.5011e-02,4.3545e-02,4.2807e-02,4.2022e-02,4.0662e-02
1.6688e-01,1.5462e-01,1.4462e-01,1.3631e-01,1.2932e-01,1.2318e-01,1.1815e-01,1.1343e-01,1.0922e-01,1.0551e-01,1.0215e-01,9.9043e-02,9.6334e-02,9.3841e-02,9.1254e-02,8.9069e-02,8.7076e-02,8.4776e-02,8.3549e-02,8.1564e-02,7.3855e-02,6.9151e-02,6.4616e-02,6.0564e-02,5.7863e-02,5.4180e-02,5.2341e-02,5.0682e-02,4.8598e-02,4.6382e-02,4.4942e-02,4.3467e-02,4.2727e-02,4.1950e-02,4.0616e-02
1.6663e-01,1.5439e-01,1.4440e-01,1.3611e-01,1.2914e-01,1.2300e-01,1.1797e-01,1.1326e-01,1.0905e-01,1.0536e-01,1.0199e-01,9.8893e-02,9.6197e-02,9.3707e-02,9.1115e-02,8.8935e-02,8.6948e-02,8.4644e-02,8.3423e-02,8.1449e-02,7.3753e-02,6.9044e-02,6.4521e-02,6.0493e-02,5.7776e-02,5.4091e-02,5.2267e-02,5.0611e-02,4.8525e-02,4.6302e-02,4.4875e-02,4.3390e-02,4.2648e-02,4.1878e-02,4.0570e-02
