# 60km, 70km, 80km, 90km, 100km, 110km, 120km, 130km, 140km, 150km, 160km, 170km, 180km, 190km, 200km, 210km, 220km, 230km, 240km, 250km, 300km, 350km, 400km, 450km, 500km, 550km, 600km, 650km, 700km, 750km, 800km, 850km, 900km, 950km, 1000km
4.4445e-01,4.2756e-01,4.0994e-01,3.9316e-01,3.7811e-01,3.6746e-01,3.5813e-01,3.4719e-01,3.3796e-01,3.2946e-01,3.2092e-01,3.1491e-01,3.0486e-01,2.9927e-01,2.9476e-01,2.8825e-01,2.8283e-01,2.7925e-01,2.7341e-01,2.6899e-01,2.4960e-01,2.3105e-01,2.1940e-01,2.0858e-01,1.9763e-01,1.8716e-01,1.8155e-01,1.7111e-01,1.6560e-01,1.6295e-01,1.5822e-01,1.4582e-01,1.4791e-01,1.3919e-01,1.3782e-01
4.4239e-01,4.2539e-01,4.0770e-01,3.9094e-01,3.7589e-01,3.6514e-01,3.5574e-01,3.4487e-01,3.3559e-01,3.2711e-01,3.1855e-01,3.1244e-01,3.0258e-01,2.9692e-01,2.9238e-01,2.8583e-01,2.8041e-01,2.7678e-01,2.7093e-01,2.6649e-01,2.4708e-01,2.2848e-01,2.1690e-01,2.0613e-01,1.9518e-01,1.8468e-01,1.7911e-01,1.6877e-01,1.6322e-01,1.6058e-01,1.5581e-01,1.4359e-01,1.4561e-01,1.3683e-01,1.3560e-01
4.4035e-01,4.2323e-01,4.0548e-01,3.8873e-01,3.7368e-01,3.6285e-01,3.5336e-01,3.4257e-01,3.3324e-01,3.2477e-01,3.1620e-01,3.1000e-01,3.0032e-01,2.9459e-01,2.9003e-01,2.8343e-01,2.7801e-01,2.7435e-01,2.6848e-01,2.6403e-01,2.4460e-01,2.2596e-01,2.1445e-01,2.0372e-01,1.9278e-01,1.8226e-01,1.7673e-01,1.6649e-01,1.6090e-01,1.5827e-01,1.5345e-01,1.4142e-01,1.4336e-01,1.3454e-01,1.3345e-01
4.3832e-01,4.2108e-01,4.0327e-01,3.8653e-01,3.7148e-01,3.6057e-01,3.5101e-01,3.4029e-01,3.3091e-01,3.2246e-01,3.1388e-01,3.0758e-01,2.9809e-01,2.9229e-01,2.8770e-01,2.8106e-01,2.7564e-01,2.7195e-01,2.6607e-01,2.6160e-01,2.4215e-01,2.2348e-01,2.1205e-01,2.0136e-01,1.9043e-01,1.7990e-01,1.7439e-01,1.6426e-01,1.5864e-01,1.5601e-01,1.5115e-01,1.3931e-01,1.4119e-01,1.3231e-01,1.3135e-01
4.3631e-01,4.1895e-01,4.0108e-01,3.8435e-01,3.6930e-01,3.5831e-01,3.4868e-01,3.3802e-01,3.2860e-01,3.2017e-01,3.1157e-01,3.0519e-01,2.9588e-01,2.9001e-01,2.8540e-01,2.7872e-01,2.7331e-01,2.6958e-01,2.6368e-01,2.5920e-01,2.3975e-01,2.2105e-01,2.0968e-01,1.9905e-01,1.8812e-01,1.7758e-01,1.7211e-01,1.6209e-01,1.5643e-01,1.5382e-01,1.4891e-01,1.3726e-01,1.3907e-01,1.3015e-01,1.2932e-01
4.3430e-01,4.1683e-01,3.9891e-01,3.8219e-01,3.6714e-01,3.5607e-01,3.4637e-01,3.3578e-01,3.2632e-01,3.1790e-01,3.0929e-01,3.0282e-01,2.9369e-01,2.8776e-01,2.8312e-01,2.7641e-01,2.7100e-01,2.6724e-01,2.6133e-01,2.5684e-01,2.3738e-01,2.1866e-01,2.0737e-01,1.9678e-01,1.8586e-01,1.7532e-01,1.6988e-01,1.5996e-01,1.5428e-01,1.5168e-01,1.4672e-01,1.3528e-01,1.3701e-01,1.2805e-01,1.2735e-01
4.3230e-01,4.1472e-01,3.9674e-01,3.8004e-01,3.6500e-01,3.5384e-01,3.4408e-01,3.3356e-01,3.2405e-01,3.1565e-01,3.0703e-01,3.0048e-01,2.9153e-01,2.8553e-01,2.8087e-01,2.7413e-01,2.6872e-01,2.6493e-01,2.5901e-01,2.5451e-01,2.3505e-01,2.1632e-01,2.0509e-01,1.9455e-01,1.8365e-01,1.7312e-01,1.6770e-01,1.5790e-01,1.5219e-01,1.4959e-01,1.4459e-01,1.3335e-01,1.3502e-01,1.2602e-01,1.2544e-01
4.3032e-01,4.1263e-01,3.9460e-01,3.7791e-01,3.6287e-01,3.5164e-01,3.4181e-01,3.3136e-01,3.2181e-01,3.1342e-01,3.0480e-01,2.9817e-01,2.8938e-01,2.8333e-01,2.7865e-01,2.7188e-01,2.6648e-01,2.6264e-01,2.5672e-01,2.5221e-01,2.3276e-01,2.1402e-01,2.0286e-01,1.9237e-01,1.8148e-01,1.7096e-01,1.6557e-01,1.5588e-01,1.5014e-01,1.4756e-01,1.4251e-01,1.3149e-01,1.3308e-01,1.2405e-01,1.2359e-01
4.2835e-01,4.1055e-01,3.9247e-01,3.7579e-01,3.6075e-01,3.4945e-01,3.3956e-01,3.2918e-01,3.1959e-01,3.1121e-01,3.0259e-01,2.9588e-01,2.8726e-01,2.8115e-01,2.7645e-01,2.6965e-01,2.6426e-01,2.6039e-01,2.5446e-01,2.4995e-01,2.3051e-01,2.1177e-01,2.0067e-01,1.9023e-01,1.7936e-01,1.6886e-01,1.6349e-01,1.5391e-01,1.4815e-01,1.4558e-01,1.4048e-01,1.2968e-01,1.3121e-01,1.2213e-01,1.2180e-01
4.2638e-01,4.0848e-01,3.9035e-01,3.7369e-01,3.5865e-01,3.4728e-01,3.3733e-01,3.2701e-01,3.1739e-01,3.0903e-01,3.0040e-01,2.9362e-01,2.8516e-01,2.7900e-01,2.7428e-01,2.6746e-01,2.6207e-01,2.5817e-01,2.5223e-01,2.4771e-01,2.2829e-01,2.0956e-01,1.9852e-01,1.8814e-01,1.7728e-01,1.6681e-01,1.6145e-01,1.5200e-01,1.4621e-01,1.4366e-01,1.3851e-01,1.2792e-01,1.2938e-01,1.2028e-01,1.2006e-01
4.2443e-01,4.0643e-01,3.8825e-01,3.7160e-01,3.5657e-01,3.4513e-01,3.3512e-01,3.2487e-01,3.1521e-01,3.0687e-01,2.9823e-01,2.9138e-01,2.8309e-01,2.7687e-01,2.7213e-01,2.6529e-01,2.5991e-01,2.5598e-01,2.5004e-01,2.4551e-01,2.2610e-01,2.0739e-01,1.9642e-01,1.8609e-01,1.7525e-01,1.6480e-01,1.5947e-01,1.5014e-01,1.4432e-01,1.4179e-01,1.3659e-01,1.2623e-01,1.2762e-01,1.1849e-01,1.1838e-01
4.2249e-01,4.0439e-01,3.8616e-01,3.6953e-01,3.5451e-01,3.4300e-01,3.3294e-01,3.2274e-01,3.1306e-01,3.0472e-01,2.9608e-01,2.8917e-01,2.8103e-01,2.7477e-01,2.7001e-01,2.6315e-01,2.5778e-01,2.5381e-01,2.4787e-01,2.4335e-01,2.2396e-01,2.0526e-01,1.9435e-01,1.8408e-01,1.7326e-01,1.6285e-01,1.5753e-01,1.4832e-01,1.4249e-01,1.3996e-01,1.3472e-01,1.2459e-01,1.2591e-01,1.1675e-01,1.1676e-01
4.2056e-01,4.0236e-01,3.8409e-01,3.6748e-01,3.5246e-01,3.4089e-01,3.3077e-01,3.2064e-01,3.1092e-01,3.0260e-01,2.9396e-01,2.8698e-01,2.7900e-01,2.7269e-01,2.6791e-01,2.6104e-01,2.5567e-01,2.5168e-01,2.4574e-01,2.4121e-01,2.2184e-01,2.0317e-01,1.9233e-01,1.8211e-01,1.7131e-01,1.6094e-01,1.5563e-01,1.4655e-01,1.4070e-01,1.3819e-01,1.3290e-01,1.2300e-01,1.2425e-01,1.1507e-01,1.1518e-01
4.1865e-01,4.0034e-01,3.8203e-01,3.6543e-01,3.5042e-01,3.3879e-01,3.2862e-01,3.1855e-01,3.0880e-01,3.0050e-01,2.9186e-01,2.8482e-01,2.7699e-01,2.7063e-01,2.6584e-01,2.5895e-01,2.5359e-01,2.4957e-01,2.4363e-01,2.3910e-01,2.1977e-01,2.0113e-01,1.9034e-01,1.8018e-01,1.6940e-01,1.5909e-01,1.5379e-01,1.4483e-01,1.3896e-01,1.3647e-01,1.3113e-01,1.2146e-01,1.2265e-01,1.1345e-01,1.1366e-01
4.1674e-01,3.9834e-01,3.7999e-01,3.6341e-01,3.4840e-01,3.3671e-01,3.2649e-01,3.1648e-01,3.0671e-01,2.9842e-01,2.8978e-01,2.8268e-01,2.7500e-01,2.6860e-01,2.6379e-01,2.5689e-01,2.5154e-01,2.4749e-01,2.4155e-01,2.3703e-01,2.1772e-01,1.9912e-01,1.8840e-01,1.7829e-01,1.6753e-01,1.5727e-01,1.5198e-01,1.4316e-01,1.3727e-01,1.3479e-01,1.2940e-01,1.1998e-01,1.2110e-01,1.1188e-01,1.1219e-01
4.1484e-01,3.9635e-01,3.7796e-01,3.6140e-01,3.4640e-01,3.3465e-01,3.2438e-01,3.1443e-01,3.0464e-01,2.9636e-01,2.8772e-01,2.8056e-01,2.7303e-01,2.6659e-01,2.6177e-01,2.5486e-01,2.4952e-01,2.4544e-01,2.3950e-01,2.3498e-01,2.1571e-01,1.9716e-01,1.8649e-01,1.7644e-01,1.6571e-01,1.5551e-01,1.5023e-01,1.4153e-01,1.3562e-01,1.3317e-01,1.2773e-01,1.1854e-01,1.1960e-01,1.1036e-01,1.1078e-01
4.1296e-01,3.9438e-01,3.7595e-01,3.5940e-01,3.4441e-01,3.3260e-01,3.2229e-01,3.1240e-01,3.0258e-01,2.9432e-01,2.8568e-01,2.7847e-01,2.7108e-01,2.6460e-01,2.5977e-01,2.5286e-01,2.4753e-01,2.4341e-01,2.3748e-01,2.3297e-01,2.1374e-01,1.9523e-01,1.8462e-01,1.7463e-01,1.6392e-01,1.5379e-01,1.4851e-01,1.3995e-01,1.3402e-01,1.3159e-01,1.2610e-01,1.1716e-01,1.1815e-01,1.0890e-01,1.0941e-01
4.1108e-01,3.9241e-01,3.7395e-01,3.5742e-01,3.4244e-01,3.3058e-01,3.2022e-01,3.1039e-01,3.0055e-01,2.9230e-01,2.8366e-01,2.7640e-01,2.6915e-01,2.6264e-01,2.5780e-01,2.5088e-01,2.4556e-01,2.4142e-01,2.3549e-01,2.3099e-01,2.1180e-01,1.9334e-01,1.8279e-01,1.7286e-01,1.6218e-01,1.5211e-01,1.4684e-01,1.3841e-01,1.3247e-01,1.3005e-01,1.2452e-01,1.1582e-01,1.1675e-01,1.0749e-01,1.0808e-01
4.0922e-01,3.9046e-01,3.7196e-01,3.5545e-01,3.4048e-01,3.2857e-01,3.1817e-01,3.0839e-01,2.9854e-01,2.9030e-01,2.8166e-01,2.7436e-01,2.6725e-01,2.6070e-01,2.5585e-01,2.4893e-01,2.4362e-01,2.3945e-01,2.3353e-01,2.2903e-01,2.0989e-01,1.9149e-01,1.8100e-01,1.7113e-01,1.6047e-01,1.5048e-01,1.4521e-01,1.3691e-01,1.3096e-01,1.2856e-01,1.2298e-01,1.1454e-01,1.1540e-01,1.0612e-01,1.0681e-01
4.0737e-01,3.8852e-01,3.6999e-01,3.5349e-01,3.3853e-01,3.2658e-01,3.1614e-01,3.0642e-01,2.9654e-01,2.8832e-01,2.7969e-01,2.7234e-01,2.6536e-01,2.5878e-01,2.5392e-01,2.4700e-01,2.4170e-01,2.3750e-01,2.3160e-01,2.2711e-01,2.0801e-01,1.8968e-01,1.7924e-01,1.6943e-01,1.5881e-01,1.4889e-01,1.4362e-01,1.3546e-01,1.2949e-01,1.2712e-01,1.2149e-01,1.1329e-01,1.1409e-01,1.0481e-01,1.0558e-01
4.0552e-01,3.8660e-01,3.6804e-01,3.5156e-01,3.3661e-01,3.2460e-01,3.1413e-01,3.0446e-01,2.9457e-01,2.8636e-01,2.7774e-01,2.7034e-01,2.6350e-01,2.5689e-01,2.5202e-01,2.4510e-01,2.3981e-01,2.3559e-01,2.2969e-01,2.2521e-01,2.0617e-01,1.8790e-01,1.7753e-01,1.6778e-01,1.5718e-01,1.4734e-01,1.4208e-01,1.3405e-01,1.2807e-01,1.2572e-01,1.2004e-01,1.1210e-01,1.1283e-01,1.0355e-01,1.0439e-01
4.0369e-01,3.8468e-01,3.6609e-01,3.4963e-01,3.3469e-01,3.2264e-01,3.1214e-01,3.0252e-01,2.9262e-01,2.8441e-01,2.7580e-01,2.6837e-01,2.6165e-01,2.5501e-01,2.5014e-01,2.4322e-01,2.3795e-01,2.3370e-01,2.2781e-01,2.2334e-01,2.0436e-01,1.8616e-01,1.7584e-01,1.6615e-01,1.5558e-01,1.4583e-01,1.4057e-01,1.3267e-01,1.2669e-01,1.2436e-01,1.1863e-01,1.1094e-01,1.1161e-01,1.0234e-01,1.0325e-01
4.0187e-01,3.8278e-01,3.6417e-01,3.4772e-01,3.3280e-01,3.2070e-01,3.1016e-01,3.0060e-01,2.9068e-01,2.8249e-01,2.7389e-01,2.6642e-01,2.5983e-01,2.5316e-01,2.4829e-01,2.4137e-01,2.3611e-01,2.3183e-01,2.2596e-01,2.2150e-01,2.0257e-01,1.8446e-01,1.7419e-01,1.6457e-01,1.5403e-01,1.4437e-01,1.3910e-01,1.3134e-01,1.2535e-01,1.2304e-01,1.1727e-01,1.0984e-01,1.1044e-01,1.0117e-01,1.0215e-01
4.0006e-01,3.8089e-01,3.6225e-01,3.4582e-01,3.3091e-01,3.1878e-01,3.0821e-01,2.9870e-01,2.8877e-01,2.8059e-01,2.7200e-01,2.6449e-01,2.5802e-01,2.5134e-01,2.4645e-01,2.3955e-01,2.3430e-01,2.3000e-01,2.2414e-01,2.1969e-01,2.0082e-01,1.8279e-01,1.7258e-01,1.6301e-01,1.5251e-01,1.4294e-01,1.3767e-01,1.3005e-01,1.2405e-01,1.2176e-01,1.1594e-01,1.0877e-01,1.0931e-01,1.0005e-01,1.0110e-01
3.9826e-01,3.7901e-01,3.6035e-01,3.4394e-01,3.2904e-01,3.1687e-01,3.0627e-01,2.9681e-01,2.8688e-01,2.7871e-01,2.7012e-01,2.6259e-01,2.5624e-01,2.4953e-01,2.4464e-01,2.3775e-01,2.3251e-01,2.2818e-01,2.2234e-01,2.1791e-01,1.9911e-01,1.8116e-01,1.7100e-01,1.6150e-01,1.5103e-01,1.4156e-01,1.3628e-01,1.2880e-01,1.2279e-01,1.2053e-01,1.1466e-01,1.0774e-01,1.0822e-01,9.8969e-02,1.0008e-01
3.9647e-01,3.7715e-01,3.5846e-01,3.4208e-01,3.2719e-01,3.1498e-01,3.0435e-01,2.9494e-01,2.8500e-01,2.7684e-01,2.6827e-01,2.6070e-01,2.5447e-01,2.4774e-01,2.4285e-01,2.3597e-01,2.3075e-01,2.2640e-01,2.2057e-01,2.1615e-01,1.9742e-01,1.7956e-01,1.6945e-01,1.6001e-01,1.4958e-01,1.4021e-01,1.3493e-01,1.2758e-01,1.2157e-01,1.1933e-01,1.1342e-01,1.0676e-01,1.0717e-01,9.7935e-02,9.9103e-02
3.9469e-01,3.7530e-01,3.5659e-01,3.4022e-01,3.2535e-01,3.1311e-01,3.0245e-01,2.9309e-01,2.8314e-01,2.7500e-01,2.6644e-01,2.5884e-01,2.5273e-01,2.4598e-01,2.4109e-01,2.3422e-01,2.2901e-01,2.2464e-01,2.1883e-01,2.1442e-01,1.9576e-01,1.7800e-01,1.6794e-01,1.5856e-01,1.4816e-01,1.3890e-01,1.3361e-01,1.2641e-01,1.2039e-01,1.1817e-01,1.1221e-01,1.0581e-01,1.0617e-01,9.6944e-02,9.8163e-02
3.9292e-01,3.7346e-01,3.5473e-01,3.3838e-01,3.2353e-01,3.1125e-01,3.0057e-01,2.9126e-01,2.8131e-01,2.7317e-01,2.6463e-01,2.5701e-01,2.5100e-01,2.4424e-01,2.3934e-01,2.3249e-01,2.2730e-01,2.2290e-01,2.1711e-01,2.1272e-01,1.9413e-01,1.7646e-01,1.6646e-01,1.5715e-01,1.4679e-01,1.3762e-01,1.3233e-01,1.2527e-01,1.1924e-01,1.1705e-01,1.1105e-01,1.0490e-01,1.0520e-01,9.5995e-02,9.7261e-02
3.9117e-01,3.7163e-01,3.5289e-01,3.3656e-01,3.2172e-01,3.0941e-01,2.9871e-01,2.8944e-01,2.7949e-01,2.7137e-01,2.6283e-01,2.5519e-01,2.4929e-01,2.4252e-01,2.3762e-01,2.3078e-01,2.2561e-01,2.2119e-01,2.1542e-01,2.1105e-01,1.9253e-01,1.7497e-01,1.6502e-01,1.5576e-01,1.4544e-01,1.3639e-01,1.3109e-01,1.2416e-01,1.1814e-01,1.1596e-01,1.0992e-01,1.0403e-01,1.0426e-01,9.5087e-02,9.6395e-02
3.8942e-01,3.6982e-01,3.5105e-01,3.3475e-01,3.1992e-01,3.0758e-01,2.9686e-01,2.8764e-01,2.7769e-01,2.6958e-01,2.6106e-01,2.5340e-01,2.4761e-01,2.4082e-01,2.3592e-01,2.2910e-01,2.2394e-01,2.1950e-01,2.1375e-01,2.0940e-01,1.9096e-01,1.7350e-01,1.6360e-01,1.5441e-01,1.4413e-01,1.3518e-01,1.2987e-01,1.2309e-01,1.1706e-01,1.1491e-01,1.0883e-01,1.0320e-01,1.0337e-01,9.4218e-02,9.5564e-02
3.8768e-01,3.6801e-01,3.4924e-01,3.3295e-01,3.1814e-01,3.0577e-01,2.9503e-01,2.8586e-01,2.7591e-01,2.6781e-01,2.5930e-01,2.5162e-01,2.4594e-01,2.3914e-01,2.3424e-01,2.2744e-01,2.2230e-01,2.1784e-01,2.1211e-01,2.0778e-01,1.8941e-01,1.7207e-01,1.6222e-01,1.5309e-01,1.4284e-01,1.3402e-01,1.2870e-01,1.2205e-01,1.1602e-01,1.1390e-01,1.0777e-01,1.0240e-01,1.0251e-01,9.3388e-02,9.4767e-02
3.8595e-01,3.6622e-01,3.4743e-01,3.3116e-01,3.1638e-01,3.0398e-01,2.9323e-01,2.8409e-01,2.7415e-01,2.6605e-01,2.5757e-01,2.4987e-01,2.4429e-01,2.3748e-01,2.3258e-01,2.2581e-01,2.2068e-01,2.1620e-01,2.1049e-01,2.0618e-01,1.8790e-01,1.7066e-01,1.6086e-01,1.5179e-01,1.4159e-01,1.3288e-01,1.2755e-01,1.2104e-01,1.1502e-01,1.1291e-01,1.0675e-01,1.0163e-01,1.0168e-01,9.2596e-02,9.4003e-02
3.8424e-01,3.6444e-01,3.4564e-01,3.2939e-01,3.1462e-01,3.0220e-01,2.9143e-01,2.8235e-01,2.7240e-01,2.6432e-01,2.5585e-01,2.4814e-01,2.4266e-01,2.3584e-01,2.3095e-01,2.2420e-01,2.1908e-01,2.1459e-01,2.0890e-01,2.0461e-01,1.8641e-01,1.6929e-01,1.5954e-01,1.5053e-01,1.4038e-01,1.3178e-01,1.2644e-01,1.2007e-01,1.1405e-01,1.1197e-01,1.0576e-01,1.0090e-01,1.0089e-01,9.1841e-02,9.3270e-02
3.8253e-01,3.6267e-01,3.4386e-01,3.2764e-01,3.1289e-01,3.0044e-01,2.8966e-01,2.8061e-01,2.7068e-01,2.6261e-01,2.5416e-01,2.4643e-01,2.4104e-01,2.3423e-01,2.2933e-01,2.2261e-01,2.1751e-01,2.1299e-01,2.0734e-01,2.0306e-01,1.8495e-01,1.6795e-01,1.5825e-01,1.4930e-01,1.3919e-01,1.3072e-01,1.2536e-01,1.1913e-01,1.1311e-01,1.1105e-01,1.0480e-01,1.0020e-01,1.0013e-01,9.1121e-02,9.2568e-02
3.8083e-01,3.6092e-01,3.4210e-01,3.2589e-01,3.1116e-01,2.9870e-01,2.8790e-01,2.7890e-01,2.6897e-01,2.6091e-01,2.5248e-01,2.4475e-01,2.3945e-01,2.3263e-01,2.2774e-01,2.2104e-01,2.1596e-01,2.1143e-01,2.0579e-01,2.0154e-01,1.8352e-01,1.6664e-01,1.5698e-01,1.4810e-01,1.3803e-01,1.2968e-01,1.2432e-01,1.1822e-01,1.1221e-01,1.1017e-01,1.0388e-01,9.9532e-02,9.9401e-02,9.0437e-02,9.1896e-02
3.7915e-01,3.5917e-01,3.4034e-01,3.2416e-01,3.0945e-01,2.9697e-01,2.8616e-01,2.7720e-01,2.6728e-01,2.5923e-01,2.5082e-01,2.4308e-01,2.3787e-01,2.3105e-01,2.2616e-01,2.1949e-01,2.1443e-01,2.0988e-01,2.0427e-01,2.0005e-01,1.8211e-01,1.6536e-01,1.5575e-01,1.4693e-01,1.3690e-01,1.2868e-01,1.2330e-01,1.1734e-01,1.1133e-01,1.0932e-01,1.0299e-01,9.8893e-02,9.8702e-02,8.9786e-02,9.1252e-02
3.7747e-01,3.5744e-01,3.3861e-01,3.2245e-01,3.0776e-01,2.9526e-01,2.8444e-01,2.7552e-01,2.6561e-01,2.5757e-01,2.4918e-01,2.4143e-01,2.3632e-01,2.2949e-01,2.2461e-01,2.1797e-01,2.1292e-01,2.0836e-01,2.0278e-01,1.9857e-01,1.8073e-01,1.6410e-01,1.5454e-01,1.4578e-01,1.3580e-01,1.2770e-01,1.2231e-01,1.1648e-01,1.1049e-01,1.0849e-01,1.0213e-01,9.8282e-02,9.8033e-02,8.9168e-02,9.0635e-02
3.7581e-01,3.5572e-01,3.3688e-01,3.2075e-01,3.0607e-01,2.9356e-01,2.8274e-01,2.7386e-01,2.6395e-01,2.5592e-01,2.4755e-01,2.3981e-01,2.3478e-01,2.2795e-01,2.2308e-01,2.1647e-01,2.1144e-01,2.0686e-01,2.0130e-01,1.9713e-01,1.7938e-01,1.6288e-01,1.5336e-01,1.4466e-01,1.3473e-01,1.2675e-01,1.2135e-01,1.1566e-01,1.0967e-01,1.0770e-01,1.0130e-01,9.7699e-02,9.7392e-02,8.8582e-02,9.0045e-02
3.7415e-01,3.5401e-01,3.3517e-01,3.1906e-01,3.0441e-01,2.9188e-01,2.8105e-01,2.7221e-01,2.6232e-01,2.5430e-01,2.4595e-01,2.3820e-01,2.3325e-01,2.2643e-01,2.2156e-01,2.1498e-01,2.0998e-01,2.0538e-01,1.9985e-01,1.9570e-01,1.7805e-01,1.6168e-01,1.5221e-01,1.4357e-01,1.3368e-01,1.2584e-01,1.2042e-01,1.1486e-01,1.0888e-01,1.0693e-01,1.0049e-01,9.7144e-02,9.6778e-02,8.8027e-02,8.9480e-02
3.7250e-01,3.5231e-01,3.3347e-01,3.1738e-01,3.0275e-01,2.9021e-01,2.7938e-01,2.7057e-01,2.6070e-01,2.5269e-01,2.4436e-01,2.3662e-01,2.3175e-01,2.2493e-01,2.2007e-01,2.1352e-01,2.0853e-01,2.0393e-01,1.9843e-01,1.9430e-01,1.7675e-01,1.6051e-01,1.5108e-01,1.4250e-01,1.3267e-01,1.2495e-01,1.1952e-01,1.1409e-01,1.0812e-01,1.0619e-01,9.9721e-02,9.6614e-02,9.6191e-02,8.7501e-02,8.8939e-02
3.7087e-01,3.5063e-01,3.3178e-01,3.1572e-01,3.0111e-01,2.8856e-01,2.7772e-01,2.6896e-01,2.5909e-01,2.5110e-01,2.4279e-01,2.3505e-01,2.3026e-01,2.2345e-01,2.1860e-01,2.1208e-01,2.0711e-01,2.0249e-01,1.9702e-01,1.9292e-01,1.7547e-01,1.5936e-01,1.4998e-01,1.4146e-01,1.3168e-01,1.2409e-01,1.1865e-01,1.1335e-01,1.0739e-01,1.0548e-01,9.8975e-02,9.6109e-02,9.5628e-02,8.7005e-02,8.8421e-02
3.6924e-01,3.4895e-01,3.3011e-01,3.1407e-01,2.9948e-01,2.8692e-01,2.7608e-01,2.6736e-01,2.5751e-01,2.4952e-01,2.4124e-01,2.3350e-01,2.2879e-01,2.2199e-01,2.1714e-01,2.1067e-01,2.0571e-01,2.0108e-01,1.9564e-01,1.9157e-01,1.7422e-01,1.5825e-01,1.4891e-01,1.4045e-01,1.3071e-01,1.2325e-01,1.1780e-01,1.1263e-01,1.0668e-01,1.0480e-01,9.8256e-02,9.5627e-02,9.5090e-02,8.6536e-02,8.7925e-02
3.6763e-01,3.4729e-01,3.2845e-01,3.1243e-01,2.9787e-01,2.8530e-01,2.7446e-01,2.6577e-01,2.5594e-01,2.4796e-01,2.3971e-01,2.3198e-01,2.2734e-01,2.2055e-01,2.1571e-01,2.0927e-01,2.0433e-01,1.9969e-01,1.9428e-01,1.9024e-01,1.7298e-01,1.5715e-01,1.4786e-01,1.3946e-01,1.2977e-01,1.2244e-01,1.1698e-01,1.1193e-01,1.0600e-01,1.0413e-01,9.7563e-02,9.5169e-02,9.4574e-02,8.6094e-02,8.7450e-02
3.6602e-01,3.4564e-01,3.2680e-01,3.1081e-01,2.9627e-01,2.8369e-01,2.7286e-01,2.6420e-01,2.5439e-01,2.4642e-01,2.3820e-01,2.3047e-01,2.2591e-01,2.1912e-01,2.1429e-01,2.0789e-01,2.0297e-01,1.9832e-01,1.9294e-01,1.8892e-01,1.7178e-01,1.5609e-01,1.4684e-01,1.3849e-01,1.2886e-01,1.2166e-01,1.1618e-01,1.1126e-01,1.0534e-01,1.0350e-01,9.6895e-02,9.4732e-02,9.4081e-02,8.5678e-02,8.6995e-02
3.6442e-01,3.4400e-01,3.2516e-01,3.0919e-01,2.9468e-01,2.8210e-01,2.7127e-01,2.6265e-01,2.5286e-01,2.4490e-01,2.3670e-01,2.2898e-01,2.2449e-01,2.1771e-01,2.1289e-01,2.0653e-01,2.0164e-01,1.9697e-01,1.9163e-01,1.8764e-01,1.7059e-01,1.5504e-01,1.4584e-01,1.3755e-01,1.2797e-01,1.2090e-01,1.1540e-01,1.1061e-01,1.0471e-01,1.0288e-01,9.6252e-02,9.4316e-02,9.3609e-02,8.5287e-02,8.6559e-02
3.6284e-01,3.4237e-01,3.2354e-01,3.0760e-01,2.9311e-01,2.8052e-01,2.6970e-01,2.6111e-01,2.5134e-01,2.4339e-01,2.3522e-01,2.2751e-01,2.2309e-01,2.1632e-01,2.1151e-01,2.0519e-01,2.0032e-01,1.9564e-01,1.9033e-01,1.8637e-01,1.6943e-01,1.5403e-01,1.4486e-01,1.3663e-01,1.2710e-01,1.2016e-01,1.1465e-01,1.0999e-01,1.0410e-01,1.0229e-01,9.5632e-02,9.3920e-02,9.3156e-02,8.4920e-02,8.6140e-02
3.6126e-01,3.4076e-01,3.2193e-01,3.0601e-01,2.9155e-01,2.7896e-01,2.6814e-01,2.5959e-01,2.4984e-01,2.4190e-01,2.3375e-01,2.2606e-01,2.2170e-01,2.1495e-01,2.1015e-01,2.0387e-01,1.9902e-01,1.9434e-01,1.8906e-01,1.8512e-01,1.6830e-01,1.5303e-01,1.4391e-01,1.3573e-01,1.2626e-01,1.1945e-01,1.1393e-01,1.0938e-01,1.0351e-01,1.0172e-01,9.5034e-02,9.3542e-02,9.2723e-02,8.4576e-02,8.5738e-02
3.5969e-01,3.3915e-01,3.2033e-01,3.0444e-01,2.9000e-01,2.7741e-01,2.6660e-01,2.5808e-01,2.4836e-01,2.4042e-01,2.3231e-01,2.2463e-01,2.2033e-01,2.1360e-01,2.0881e-01,2.0257e-01,1.9774e-01,1.9305e-01,1.8780e-01,1.8390e-01,1.6718e-01,1.5206e-01,1.4298e-01,1.3485e-01,1.2544e-01,1.1876e-01,1.1322e-01,1.0879e-01,1.0294e-01,1.0117e-01,9.4459e-02,9.3182e-02,9.2307e-02,8.4253e-02,8.5351e-02
3.5814e-01,3.3755e-01,3.1875e-01,3.0288e-01,2.8847e-01,2.7588e-01,2.6508e-01,2.5659e-01,2.4689e-01,2.3897e-01,2.3088e-01,2.2322e-01,2.1898e-01,2.1226e-01,2.0749e-01,2.0129e-01,1.9647e-01,1.9178e-01,1.8657e-01,1.8270e-01,1.6608e-01,1.5111e-01,1.4207e-01,1.3400e-01,1.2464e-01,1.1808e-01,1.1254e-01,1.0823e-01,1.0239e-01,1.0064e-01,9.3905e-02,9.2838e-02,9.1909e-02,8.3952e-02,8.4978e-02
